time_minutes,hour_decimal,Jan_DOY015,Apr_DOY105,Jul_DOY196,Sep_DOY258,Oct_DOY289,Dec_DOY350
159,2.65,,,0.0,,,
160,2.6667,,,0.0,,,
161,2.6833,,,0.0,,,
162,2.7,,,0.0,,,
163,2.7167,,,0.0,,,
164,2.7333,,,0.0,,,
165,2.75,,,0.0,,,
166,2.7667,,,0.0,,,
167,2.7833,,,0.0,,,
168,2.8,,,0.0,,,
169,2.8167,,,0.0,,,
170,2.8333,,,0.0,,,
171,2.85,,,0.0,,,
172,2.8667,,,0.0,,,
173,2.8833,,,0.0,,,
174,2.9,,,0.0,,,
175,2.9167,,,0.0,,,
176,2.9333,,,0.0,,,
177,2.95,,,0.0,,,
178,2.9667,,,0.0,,,
179,2.9833,,,0.0,,,
180,3.0,,,0.0,,,
181,3.0167,,,0.0,,,
182,3.0333,,,0.0,,,
183,3.05,,,0.0,,,
184,3.0667,,,0.0,,,
185,3.0833,,,0.0,,,
186,3.1,,,0.0,,,
187,3.1167,,,0.0,,,
188,3.1333,,,0.0,,,
189,3.15,,,0.0,,,
190,3.1667,,,0.0,,,
191,3.1833,,,0.0,,,
192,3.2,,,0.0,,,
193,3.2167,,,0.0,,,
194,3.2333,,,0.0,,,
195,3.25,,,0.0,,,
196,3.2667,,,0.0,,,
197,3.2833,,,0.0,,,
198,3.3,,,0.0,,,
199,3.3167,,,0.0,,,
200,3.3333,,,0.0,,,
201,3.35,,,0.0,,,
202,3.3667,,,0.0,,,
203,3.3833,,,0.0,,,
204,3.4,,,0.0,,,
205,3.4167,,,0.0,,,
206,3.4333,,,0.0,,,
207,3.45,,,0.0,,,
208,3.4667,,,0.0,,,
209,3.4833,,,0.0,,,
210,3.5,,,0.0,,,
211,3.5167,,,0.0,,,
212,3.5333,,,0.0,,,
213,3.55,,,0.0,,,
214,3.5667,,,0.0,,,
215,3.5833,,,0.0,,,
216,3.6,,,0.0,,,
217,3.6167,,,0.0,,,
218,3.6333,,,0.0,,,
219,3.65,,,0.0,,,
220,3.6667,,,0.0,,,
221,3.6833,,,0.0,,,
222,3.7,,,0.0,,,
223,3.7167,,,0.0,,,
224,3.7333,,,0.0,,,
225,3.75,,,0.0,,,
226,3.7667,,,0.0,,,
227,3.7833,,,0.0,,,
228,3.8,,,0.0,,,
229,3.8167,,,0.0,,,
230,3.8333,,,0.0,,,
231,3.85,,,0.0,,,
232,3.8667,,,0.0,,,
233,3.8833,,,0.0,,,
234,3.9,,,0.0,,,
235,3.9167,,,0.0,,,
236,3.9333,,,0.0,,,
237,3.95,,,0.0,,,
238,3.9667,,,0.0,,,
239,3.9833,,,0.0,,,
240,4.0,,,0.0,,,
241,4.0167,,,0.0,,,
242,4.0333,,,0.0,,,
243,4.05,,,0.0,,,
244,4.0667,,,0.0,,,
245,4.0833,,,0.0,,,
246,4.1,,,0.0,,,
247,4.1167,,,0.0,,,
248,4.1333,,,0.0,,,
249,4.15,,,0.0,,,
250,4.1667,,,0.0,,,
251,4.1833,,,0.0,,,
252,4.2,,,0.0,,,
253,4.2167,,,0.0,,,
254,4.2333,,,0.0,,,
255,4.25,,,0.0,,,
256,4.2667,,,0.0,,,
257,4.2833,,,0.0,,,
258,4.3,,,0.0,,,
259,4.3167,,,0.0,,,
260,4.3333,,,0.0,,,
261,4.35,,,0.0,,,
262,4.3667,,,0.0,,,
263,4.3833,,,0.0,,,
264,4.4,,,0.0,,,
265,4.4167,,,0.0,,,
266,4.4333,,,0.0,,,
267,4.45,,,0.0,,,
268,4.4667,,,0.0,,,
269,4.4833,,,0.0,,,
270,4.5,,,0.0,,,
271,4.5167,,,0.0,,,
272,4.5333,,,0.0,,,
273,4.55,,,0.0,,,
274,4.5667,,,0.0,,,
275,4.5833,,,0.0,,,
276,4.6,,,0.0,,,
277,4.6167,,,0.0,,,
278,4.6333,,,0.0,,,
279,4.65,,,0.0,,,
280,4.6667,,,0.0,,,
281,4.6833,,,0.0,,,
282,4.7,,,0.0,,,
283,4.7167,,,0.0,,,
284,4.7333,,,0.0,,,
285,4.75,,,0.0,,,
286,4.7667,,,0.0,,,
287,4.7833,,,0.0,,,
288,4.8,,,0.0,,,
289,4.8167,,,0.0,,,
290,4.8333,,,0.0,,,
291,4.85,,,0.0,,,
292,4.8667,,,0.0,,,
293,4.8833,,,0.0,,,
294,4.9,,,0.0,,,
295,4.9167,,,0.0,,,
296,4.9333,,,0.0,,,
297,4.95,,,0.0,,,
298,4.9667,,,0.0,,,
299,4.9833,,,0.0,,,
300,5.0,,,0.0,,,
301,5.0167,,,0.0,,,
302,5.0333,,,0.0,,,
303,5.05,,,0.0,,,
304,5.0667,,,0.0,,,
305,5.0833,,,0.0,,,
306,5.1,,,0.0,,,
307,5.1167,,,0.0,,,
308,5.1333,,,0.0,,,
309,5.15,,,0.0,,,
310,5.1667,,,0.0,,,
311,5.1833,,,0.0,,,
312,5.2,,,0.0,,,
313,5.2167,,,0.0,,,
314,5.2333,,,0.0,,,
315,5.25,,,0.0,,,
316,5.2667,,,0.0,,,
317,5.2833,,,0.0,,,
318,5.3,,,0.0,,,
319,5.3167,,,2.82,,,
320,5.3333,,,5.02,,,
321,5.35,,,5.32,,,
322,5.3667,,,11.29,,,
323,5.3833,,,7.28,,,
324,5.4,,,16.94,,,
325,5.4167,,,8.09,,,
326,5.4333,,,4.01,,,
327,5.45,,,2.11,,,
328,5.4667,,,1.24,,,
329,5.4833,,,5.37,,,
330,5.5,,,3.62,,,
331,5.5167,,,11.26,,,
332,5.5333,,,7.02,,,
333,5.55,,,9.33,,,
334,5.5667,,,9.96,,,
335,5.5833,,,15.58,,,
336,5.6,,,10.04,,,
337,5.6167,,,16.99,,,
338,5.6333,,,8.4,,,
339,5.65,,,12.35,,,
340,5.6667,,,10.94,,,
341,5.6833,,,12.39,,,
342,5.7,,,17.08,,,
343,5.7167,,,17.11,,,
344,5.7333,,,15.79,,,
345,5.75,,,43.46,,,
346,5.7667,,,70.91,,,
347,5.7833,,,70.68,,,
348,5.8,,,84.5,,,
349,5.8167,,,50.91,,,
350,5.8333,,,81.47,,,
351,5.85,,,86.49,,,
352,5.8667,,,95.71,,,
353,5.8833,,,84.13,,,
354,5.9,,,97.12,,,
355,5.9167,,,99.1,,,
356,5.9333,,,71.78,,,
357,5.95,,,99.46,,,
358,5.9667,,,101.98,,,
359,5.9833,,,115.27,,,
360,6.0,,,118.06,,,
361,6.0167,,,120.85,,,
362,6.0333,,,123.63,,,
363,6.05,,,113.09,,,
364,6.0667,,,129.19,,,
365,6.0833,,,131.97,,,
366,6.1,,,134.75,,,
367,6.1167,,,137.53,,,
368,6.1333,,,138.87,,,
369,6.15,,,104.78,,,
370,6.1667,,,70.79,,,
371,6.1833,,,60.3,,,
372,6.2,,,94.09,,,
373,6.2167,,,92.23,,,
374,6.2333,,,107.55,,,
375,6.25,,,28.38,,,
376,6.2667,,,33.85,,,
377,6.2833,,,38.46,,,
378,6.3,,,32.39,,,
379,6.3167,,,47.02,,,
380,6.3333,,,36.18,,,
381,6.35,,,26.89,,,
382,6.3667,,,18.26,,,
383,6.3833,,,46.17,,,
384,6.4,,,44.89,,,
385,6.4167,,,37.3,,,
386,6.4333,,,28.12,,,
387,6.45,,,38.34,,,
388,6.4667,,,39.64,,,
389,6.4833,,,61.29,,,
390,6.5,,,41.46,,,
391,6.5167,,,45.83,,,
392,6.5333,,,24.54,,,
393,6.55,,,20.75,,,
394,6.5667,,,61.89,,,
395,6.5833,,,18.4,,,
396,6.6,,,37.07,,,
397,6.6167,,,52.56,,,
398,6.6333,,,37.99,,,
399,6.65,,,28.06,,,
400,6.6667,,,56.39,,,
401,6.6833,,,55.25,,,
402,6.7,,,55.26,,,
403,6.7167,,,42.94,,,
404,6.7333,,,51.26,,,
405,6.75,,,45.63,,,
406,6.7667,,,41.17,,,
407,6.7833,,,44.2,,,
408,6.8,,,55.43,,,
409,6.8167,,,45.79,,,
410,6.8333,,,76.45,,,
411,6.85,,,40.67,,,
412,6.8667,,,48.98,,,
413,6.8833,,,57.9,,,
414,6.9,,,61.99,,,
415,6.9167,,,243.4,,,
416,6.9333,,,270.31,,,
417,6.95,,,220.45,,,
418,6.9667,,,157.62,,,
419,6.9833,,,278.18,,,
420,7.0,,,258.9,,,
421,7.0167,,,188.21,,,
422,7.0333,,,240.75,,,
423,7.05,,,186.22,,,
424,7.0667,,,202.77,,,
425,7.0833,,,38.03,,,
426,7.1,,,85.85,,,
427,7.1167,,,68.71,,,
428,7.1333,,,58.18,,,
429,7.15,,,8.68,,,
430,7.1667,,,158.96,,,
431,7.1833,,,193.06,,,
432,7.2,,,229.9,,,
433,7.2167,,,212.46,,,
434,7.2333,,,151.85,,,
435,7.25,,,319.54,,,
436,7.2667,,,279.89,,,
437,7.2833,,,311.19,,,
438,7.3,,,327.16,,,
439,7.3167,,,329.7,,,
440,7.3333,,,332.22,,,
441,7.35,,,334.75,,,
442,7.3667,,,337.27,,,
443,7.3833,,,194.45,,,
444,7.4,,,314.75,,,
445,7.4167,,,344.79,,,
446,7.4333,,,347.29,,,
447,7.45,,,349.79,,,
448,7.4667,,,352.27,,,
449,7.4833,,,354.76,,,
450,7.5,,,357.24,,,
451,7.5167,,,359.71,,,
452,7.5333,,,362.18,,,
453,7.55,,,329.43,,,
454,7.5667,,,305.1,,,
455,7.5833,,,64.26,,,
456,7.6,,,42.41,,,
457,7.6167,,,98.1,,,
458,7.6333,,,40.28,,,
459,7.65,,,62.13,,,
460,7.6667,,,230.54,,,
461,7.6833,,,154.86,,,
462,7.7,,,200.36,,,
463,7.7167,,,194.32,,,
464,7.7333,,,322.93,,,
465,7.75,,,170.78,,,
466,7.7667,,,270.44,,,
467,7.7833,,,158.16,,,
468,7.8,,,211.33,,,
469,7.8167,,,341.04,,,
470,7.8333,,,214.92,,,
471,7.85,,,164.93,,,
472,7.8667,,,261.19,,,
473,7.8833,,,326.33,,,
474,7.9,,,284.07,,,
475,7.9167,,,374.65,,,
476,7.9333,,,304.42,,,
477,7.95,,,303.5,,,
478,7.9667,,,418.99,,,
479,7.9833,,,261.17,,,
480,8.0,,,57.01,,,
481,8.0167,,,99.03,,,
482,8.0333,,,108.74,,,
483,8.05,,,85.97,,,
484,8.0667,,,85.33,,,
485,8.0833,,,64.64,,,
486,8.1,,,98.49,,,
487,8.1167,,,104.21,,,
488,8.1333,,,59.33,,,
489,8.15,,,118.86,,,
490,8.1667,,,124.51,,,
491,8.1833,,,80.08,,,
492,8.2,,,104.37,,,
493,8.2167,,,98.94,,,
494,8.2333,,,90.98,,,
495,8.25,,,91.35,,,
496,8.2667,,,68.35,,,
497,8.2833,,,64.38,,,
498,8.3,,,114.46,,,
499,8.3167,,,86.54,,,
500,8.3333,,,81.41,,,
501,8.35,,,56.27,,,
502,8.3667,,,165.87,,,
503,8.3833,,,62.01,,,
504,8.4,,,117.71,,,
505,8.4167,,,41.81,,,
506,8.4333,,,129.19,,,
507,8.45,,,128.46,,,
508,8.4667,,,166.69,,,
509,8.4833,,,65.08,,,
510,8.5,,,468.72,,,
511,8.5167,,,497.41,,,
512,8.5333,,,499.51,,,
513,8.55,,,491.55,,,
514,8.5667,,,422.91,,,
515,8.5833,,,88.34,,,
516,8.6,,,104.67,,,
517,8.6167,,,97.32,,,
518,8.6333,,,90.58,,,
519,8.65,,,89.17,,,
520,8.6667,,,250.05,,,
521,8.6833,,,272.33,,,
522,8.7,,,379.41,,,
523,8.7167,,,407.1,,,
524,8.7333,,,342.01,,,
525,8.75,,,20.36,,,
526,8.7667,,,81.13,,,
527,8.7833,,,108.12,,,
528,8.8,,,129.25,,,
529,8.8167,,,84.04,,,
530,8.8333,,,88.56,,,
531,8.85,,,103.71,,,
532,8.8667,,,117.89,,,
533,8.8833,,,111.98,,,
534,8.9,,,105.93,,,
535,8.9167,,,98.99,,,
536,8.9333,,,58.98,,,
537,8.95,,,103.57,,,
538,8.9667,,,97.35,,,
539,8.9833,,,110.88,,,
540,9.0,,,109.29,,,
541,9.0167,,,116.22,,,
542,9.0333,,,131.49,,,
543,9.05,,,122.74,,,
544,9.0667,,,133.69,,,
545,9.0833,,,286.27,,,
546,9.1,,,218.27,,,
547,9.1167,,,435.19,,,
548,9.1333,,,364.66,,,
549,9.15,,,215.18,,,
550,9.1667,,,132.76,,,
551,9.1833,,,122.86,,,
552,9.2,,,132.85,,,
553,9.2167,,,150.44,,,
554,9.2333,,,165.56,,,
555,9.25,,,458.56,,,
556,9.2667,,,445.39,,,
557,9.2833,,,270.13,,,
558,9.3,,,540.42,,,
559,9.3167,,,243.13,,,
560,9.3333,,,171.11,,,
561,9.35,,,162.65,,,
562,9.3667,,,156.52,,,
563,9.3833,,,167.07,,,
564,9.4,,,111.54,,,
565,9.4167,,,252.43,,,
566,9.4333,,,303.39,,,
567,9.45,,,533.2,,,
568,9.4667,,,224.81,,,
569,9.4833,,,586.07,,,
570,9.5,,,498.45,,,
571,9.5167,,,390.41,,,
572,9.5333,,,381.67,,,
573,9.55,,,315.38,,,
574,9.5667,,,292.53,,,
575,9.5833,,,444.97,,,
576,9.6,,,406.92,,,
577,9.6167,,,436.51,,,
578,9.6333,,,382.14,,,
579,9.65,,,157.24,,,
580,9.6667,,,500.06,,,
581,9.6833,,,419.57,,,
582,9.7,,,358.01,,,
583,9.7167,,,286.84,,,
584,9.7333,,,398.27,,,
585,9.75,,,631.25,,,
586,9.7667,,,433.61,,,
587,9.7833,,,624.16,,,
588,9.8,,,537.73,,,
589,9.8167,,,598.05,,,
590,9.8333,,,341.84,,,
591,9.85,,,640.05,,,
592,9.8667,,,380.41,,,
593,9.8833,,,265.53,,,
594,9.9,,,351.34,,,
595,9.9167,,,422.63,,,
596,9.9333,,,278.17,,,
597,9.95,,,344.41,,,
598,9.9667,,,565.0,,,
599,9.9833,,,439.69,,,
600,10.0,,,93.35,,,
601,10.0167,,,76.12,,,
602,10.0333,,,116.84,,,
603,10.05,,,122.11,,,
604,10.0667,,,173.47,,,
605,10.0833,,,160.35,,,
606,10.1,,,149.68,,,
607,10.1167,,,113.13,,,
608,10.1333,,,203.07,,,
609,10.15,,,133.81,,,
610,10.1667,,,128.76,,,
611,10.1833,,,142.18,,,
612,10.2,,,119.48,,,
613,10.2167,,,88.05,,,
614,10.2333,,,105.93,,,
615,10.25,,,75.18,,,
616,10.2667,,,179.67,,,
617,10.2833,,,144.05,,,
618,10.3,,,142.08,,,
619,10.3167,,,144.56,,,
620,10.3333,,,439.25,,,
621,10.35,,,276.49,,,
622,10.3667,,,244.01,,,
623,10.3833,,,653.6,,,
624,10.4,,,289.92,,,
625,10.4167,,,429.46,,,
626,10.4333,,,332.25,,,
627,10.45,,,543.53,,,
628,10.4667,,,389.36,,,
629,10.4833,,,245.43,,,
630,10.5,,,534.64,,,
631,10.5167,,,443.17,,,
632,10.5333,,,523.98,,,
633,10.55,,,616.41,,,
634,10.5667,,,352.27,,,
635,10.5833,,,160.9,,,
636,10.6,,,116.32,,,
637,10.6167,,,119.59,,,
638,10.6333,,,128.48,,,
639,10.65,,,137.29,,,
640,10.6667,,,154.28,,,
641,10.6833,,,175.84,,,
642,10.7,,,90.58,,,
643,10.7167,,,141.85,,,
644,10.7333,,,104.08,,,
645,10.75,,,400.69,,,
646,10.7667,,,557.97,,,
647,10.7833,,,679.71,,,
648,10.8,,,563.27,,,
649,10.8167,,,543.08,,,
650,10.8333,,,160.91,,,
651,10.85,,,226.18,,,
652,10.8667,,,57.16,,,
653,10.8833,,,181.35,,,
654,10.9,,,138.08,,,
655,10.9167,,,397.03,,,
656,10.9333,,,358.84,,,
657,10.95,,,496.16,,,
658,10.9667,,,582.46,,,
659,10.9833,,,513.72,,,
660,11.0,,,716.41,,,
661,11.0167,,,595.27,,,
662,11.0333,,,717.91,,,
663,11.05,,,718.65,,,
664,11.0667,,,719.37,,,
665,11.0833,,,499.27,,,
666,11.1,,,720.79,,,
667,11.1167,,,545.62,,,
668,11.1333,,,497.74,,,
669,11.15,,,418.89,,,
670,11.1667,,,723.51,,,
671,11.1833,,,431.97,,,
672,11.2,,,657.68,,,
673,11.2167,,,725.44,,,
674,11.2333,,,664.67,,,
675,11.25,,,563.07,,,
676,11.2667,,,443.3,,,
677,11.2833,,,433.91,,,
678,11.3,,,728.44,,,
679,11.3167,,,729.01,,,
680,11.3333,,,729.57,,,
681,11.35,,,722.52,,,
682,11.3667,,,549.64,,,
683,11.3833,,,563.24,,,
684,11.4,,,731.7,,,
685,11.4167,,,732.2,,,
686,11.4333,,,564.04,,,
687,11.45,,,607.47,,,
688,11.4667,,,607.98,,,
689,11.4833,,,690.3,,,
690,11.5,,,734.57,,,
691,11.5167,,,735.02,,,
692,11.5333,,,735.45,,,
693,11.55,,,702.43,,,
694,11.5667,,,736.28,,,
695,11.5833,,,128.94,,,
696,11.6,,,95.37,,,
697,11.6167,,,123.79,,,
698,11.6333,,,133.08,,,
699,11.65,,,217.51,,,
700,11.6667,,,526.7,,,
701,11.6833,,,569.93,,,
702,11.7,,,430.58,,,
703,11.7167,,,380.92,,,
704,11.7333,,,321.72,,,
705,11.75,,,199.72,,,
706,11.7667,,,592.67,,,
707,11.7833,,,593.66,,,
708,11.8,,,308.32,,,
709,11.8167,,,442.51,,,
710,11.8333,,,741.41,,,
711,11.85,,,728.88,,,
712,11.8667,,,741.86,,,
713,11.8833,,,742.07,,,
714,11.9,,,651.42,,,
715,11.9167,,,178.21,,,
716,11.9333,,,182.69,,,
717,11.95,,,174.77,,,
718,11.9667,,,190.63,,,
719,11.9833,,,170.53,,,
720,12.0,,,63.79,,,
721,12.0167,,,121.62,,,
722,12.0333,,,106.84,,,
723,12.05,,,68.06,,,
724,12.0667,,,110.43,,,
725,12.0833,,,168.16,,,
726,12.1,,,98.95,,,
727,12.1167,,,107.03,,,
728,12.1333,,,143.38,,,
729,12.15,,,122.52,,,
730,12.1667,,,487.73,,,
731,12.1833,,,379.01,,,
732,12.2,,,475.38,,,
733,12.2167,,,351.65,,,
734,12.2333,,,439.17,,,
735,12.25,,,197.66,,,
736,12.2667,,,116.61,,,
737,12.2833,,,135.49,,,
738,12.3,,,136.57,,,
739,12.3167,,,185.47,,,
740,12.3333,,,743.66,,,
741,12.35,,,743.57,,,
742,12.3667,,,743.46,,,
743,12.3833,,,623.92,,,
744,12.4,,,743.23,,,
745,12.4167,,,538.82,,,
746,12.4333,,,742.95,,,
747,12.45,,,742.8,,,
748,12.4667,,,742.63,,,
749,12.4833,,,611.24,,,
750,12.5,,,525.66,,,
751,12.5167,,,564.16,,,
752,12.5333,,,465.89,,,
753,12.55,,,609.05,,,
754,12.5667,,,486.28,,,
755,12.5833,,,509.02,,,
756,12.6,,,211.91,,,
757,12.6167,,,438.08,,,
758,12.6333,,,519.1,,,
759,12.65,,,541.83,,,
760,12.6667,,,190.03,,,
761,12.6833,,,173.22,,,
762,12.7,,,237.72,,,
763,12.7167,,,154.52,,,
764,12.7333,,,168.3,,,
765,12.75,,,173.67,,,
766,12.7667,,,113.55,,,
767,12.7833,,,175.75,,,
768,12.8,,,185.27,,,
769,12.8167,,,193.26,,,
770,12.8333,,,79.22,,,
771,12.85,,,75.88,,,
772,12.8667,,,171.98,,,
773,12.8833,,,170.34,,,
774,12.9,,,157.44,,,
775,12.9167,,,463.86,,,
776,12.9333,,,300.62,,,
777,12.95,,,520.52,,,
778,12.9667,,,471.05,,,
779,12.9833,,,440.2,,,
780,13.0,,,426.65,,,
781,13.0167,,,478.4,,,
782,13.0333,,,490.62,,,
783,13.05,,,276.95,,,
784,13.0667,,,461.67,,,
785,13.0833,,,557.45,,,
786,13.1,,,527.25,,,
787,13.1167,,,393.68,,,
788,13.1333,,,619.88,,,
789,13.15,,,458.31,,,
790,13.1667,,,726.06,,,
791,13.1833,,,618.79,,,
792,13.2,,,724.8,,,
793,13.2167,,,724.16,,,
794,13.2333,,,723.51,,,
795,13.25,,,180.59,,,
796,13.2667,,,180.49,,,
797,13.2833,,,125.28,,,
798,13.3,,,203.85,,,
799,13.3167,,,79.76,,,
800,13.3333,,,177.63,,,
801,13.35,,,145.46,,,
802,13.3667,,,120.2,,,
803,13.3833,,,150.22,,,
804,13.4,,,108.15,,,
805,13.4167,,,180.14,,,
806,13.4333,,,202.46,,,
807,13.45,,,148.84,,,
808,13.4667,,,68.49,,,
809,13.4833,,,130.47,,,
810,13.5,,,92.0,,,
811,13.5167,,,125.7,,,
812,13.5333,,,133.54,,,
813,13.55,,,88.03,,,
814,13.5667,,,194.37,,,
815,13.5833,,,121.56,,,
816,13.6,,,173.37,,,
817,13.6167,,,144.93,,,
818,13.6333,,,97.26,,,
819,13.65,,,132.64,,,
820,13.6667,,,701.69,,,
821,13.6833,,,574.76,,,
822,13.7,,,594.64,,,
823,13.7167,,,639.63,,,
824,13.7333,,,699.13,,,
825,13.75,,,331.76,,,
826,13.7667,,,321.38,,,
827,13.7833,,,360.02,,,
828,13.8,,,492.7,,,
829,13.8167,,,364.75,,,
830,13.8333,,,270.61,,,
831,13.85,,,380.06,,,
832,13.8667,,,447.06,,,
833,13.8833,,,408.09,,,
834,13.9,,,459.63,,,
835,13.9167,,,345.5,,,
836,13.9333,,,285.72,,,
837,13.95,,,426.52,,,
838,13.9667,,,408.35,,,
839,13.9833,,,596.4,,,
840,14.0,,,682.41,,,
841,14.0167,,,681.28,,,
842,14.0333,,,544.35,,,
843,14.05,,,678.99,,,
844,14.0667,,,612.21,,,
845,14.0833,,,501.26,,,
846,14.1,,,560.62,,,
847,14.1167,,,393.59,,,
848,14.1333,,,514.13,,,
849,14.15,,,362.65,,,
850,14.1667,,,91.66,,,
851,14.1833,,,172.82,,,
852,14.2,,,176.25,,,
853,14.2167,,,134.76,,,
854,14.2333,,,188.06,,,
855,14.25,,,139.08,,,
856,14.2667,,,118.03,,,
857,14.2833,,,101.14,,,
858,14.3,,,138.19,,,
859,14.3167,,,167.5,,,
860,14.3333,,,155.4,,,
861,14.35,,,137.94,,,
862,14.3667,,,172.39,,,
863,14.3833,,,107.81,,,
864,14.4,,,165.14,,,
865,14.4167,,,118.77,,,
866,14.4333,,,60.66,,,
867,14.45,,,122.15,,,
868,14.4667,,,149.25,,,
869,14.4833,,,129.89,,,
870,14.5,,,70.82,,,
871,14.5167,,,161.41,,,
872,14.5333,,,134.49,,,
873,14.55,,,133.32,,,
874,14.5667,,,113.54,,,
875,14.5833,,,131.71,,,
876,14.6,,,101.12,,,
877,14.6167,,,159.51,,,
878,14.6333,,,175.11,,,
879,14.65,,,138.29,,,
880,14.6667,,,305.52,,,
881,14.6833,,,409.53,,,
882,14.7,,,474.96,,,
883,14.7167,,,513.24,,,
884,14.7333,,,484.03,,,
885,14.75,,,411.77,,,
886,14.7667,,,491.62,,,
887,14.7833,,,519.41,,,
888,14.8,,,617.43,,,
889,14.8167,,,537.22,,,
890,14.8333,,,69.04,,,
891,14.85,,,130.7,,,
892,14.8667,,,193.91,,,
893,14.8833,,,163.38,,,
894,14.9,,,135.42,,,
895,14.9167,,,126.94,,,
896,14.9333,,,86.98,,,
897,14.95,,,99.75,,,
898,14.9667,,,131.29,,,
899,14.9833,,,90.95,,,
900,15.0,,,141.06,,,
901,15.0167,,,108.43,,,
902,15.0333,,,149.01,,,
903,15.05,,,119.42,,,
904,15.0667,,,147.6,,,
905,15.0833,,,513.49,,,
906,15.1,,,259.7,,,
907,15.1167,,,266.33,,,
908,15.1333,,,375.1,,,
909,15.15,,,390.11,,,
910,15.1667,,,437.66,,,
911,15.1833,,,463.01,,,
912,15.2,,,384.6,,,
913,15.2167,,,228.93,,,
914,15.2333,,,350.17,,,
915,15.25,,,89.59,,,
916,15.2667,,,114.55,,,
917,15.2833,,,176.82,,,
918,15.3,,,153.44,,,
919,15.3167,,,83.44,,,
920,15.3333,,,134.42,,,
921,15.35,,,94.21,,,
922,15.3667,,,95.29,,,
923,15.3833,,,106.53,,,
924,15.4,,,152.44,,,
925,15.4167,,,122.38,,,
926,15.4333,,,162.29,,,
927,15.45,,,113.79,,,
928,15.4667,,,76.89,,,
929,15.4833,,,71.17,,,
930,15.5,,,114.17,,,
931,15.5167,,,174.08,,,
932,15.5333,,,95.82,,,
933,15.55,,,140.43,,,
934,15.5667,,,74.9,,,
935,15.5833,,,130.19,,,
936,15.6,,,68.93,,,
937,15.6167,,,101.77,,,
938,15.6333,,,113.55,,,
939,15.65,,,77.81,,,
940,15.6667,,,114.88,,,
941,15.6833,,,89.91,,,
942,15.7,,,130.95,,,
943,15.7167,,,154.33,,,
944,15.7333,,,117.96,,,
945,15.75,,,341.09,,,
946,15.7667,,,435.87,,,
947,15.7833,,,471.84,,,
948,15.8,,,507.82,,,
949,15.8167,,,499.57,,,
950,15.8333,,,503.68,,,
951,15.85,,,418.51,,,
952,15.8667,,,458.88,,,
953,15.8833,,,497.41,,,
954,15.9,,,495.31,,,
955,15.9167,,,369.0,,,
956,15.9333,,,385.68,,,
957,15.95,,,359.65,,,
958,15.9667,,,332.41,,,
959,15.9833,,,347.49,,,
960,16.0,,,117.95,,,
961,16.0167,,,88.33,,,
962,16.0333,,,94.91,,,
963,16.05,,,113.11,,,
964,16.0667,,,143.07,,,
965,16.0833,,,272.31,,,
966,16.1,,,280.93,,,
967,16.1167,,,467.34,,,
968,16.1333,,,274.12,,,
969,16.15,,,307.81,,,
970,16.1667,,,141.25,,,
971,16.1833,,,149.46,,,
972,16.2,,,67.79,,,
973,16.2167,,,81.67,,,
974,16.2333,,,82.16,,,
975,16.25,,,262.51,,,
976,16.2667,,,387.86,,,
977,16.2833,,,316.25,,,
978,16.3,,,337.95,,,
979,16.3167,,,205.46,,,
980,16.3333,,,186.38,,,
981,16.35,,,425.99,,,
982,16.3667,,,253.86,,,
983,16.3833,,,377.2,,,
984,16.4,,,260.38,,,
985,16.4167,,,219.73,,,
986,16.4333,,,242.25,,,
987,16.45,,,295.01,,,
988,16.4667,,,228.32,,,
989,16.4833,,,177.83,,,
990,16.5,,,116.21,,,
991,16.5167,,,62.64,,,
992,16.5333,,,111.45,,,
993,16.55,,,107.56,,,
994,16.5667,,,93.96,,,
995,16.5833,,,373.62,,,
996,16.6,,,246.86,,,
997,16.6167,,,375.85,,,
998,16.6333,,,256.71,,,
999,16.65,,,393.78,,,
1000,16.6667,,,391.38,,,
1001,16.6833,,,371.36,,,
1002,16.7,,,386.57,,,
1003,16.7167,,,363.84,,,
1004,16.7333,,,363.66,,,
1005,16.75,,,91.54,,,
1006,16.7667,,,231.86,,,
1007,16.7833,,,319.85,,,
1008,16.8,,,212.67,,,
1009,16.8167,,,213.17,,,
1010,16.8333,,,85.17,,,
1011,16.85,,,99.41,,,
1012,16.8667,,,79.94,,,
1013,16.8833,,,88.41,,,
1014,16.9,,,76.55,,,
1015,16.9167,,,59.31,,,
1016,16.9333,,,81.01,,,
1017,16.95,,,66.04,,,
1018,16.9667,,,49.26,,,
1019,16.9833,,,51.06,,,
1020,17.0,,,237.05,,,
1021,17.0167,,,112.03,,,
1022,17.0333,,,311.77,,,
1023,17.05,,,203.77,,,
1024,17.0667,,,291.86,,,
1025,17.0833,,,84.76,,,
1026,17.1,,,101.74,,,
1027,17.1167,,,73.15,,,
1028,17.1333,,,58.68,,,
1029,17.15,,,83.51,,,
1030,17.1667,,,182.59,,,
1031,17.1833,,,223.96,,,
1032,17.2,,,153.32,,,
1033,17.2167,,,246.39,,,
1034,17.2333,,,189.76,,,
1035,17.25,,,42.0,,,
1036,17.2667,,,59.92,,,
1037,17.2833,,,73.1,,,
1038,17.3,,,47.7,,,
1039,17.3167,,,48.62,,,
1040,17.3333,,,67.03,,,
1041,17.35,,,72.89,,,
1042,17.3667,,,45.67,,,
1043,17.3833,,,60.33,,,
1044,17.4,,,44.93,,,
